text	label
the big homie drizzy threatening these hoes	1
the bird is the word esurancesave	2
the birds and the bees	2
the birds and the bugs voguet by anat r via vintage jewelry bugout insects birds	2
the birds singing brings thoughts of hot flesh on this spring morning hot sexual desire fills my head let me taste you amp feel you	1
the bitch coach said she didn t like my attitude	1
the bitch got some nerve	1
the bitch is freeee d	1
the bitch official though dick harder than a missile yo	1
the bitch who just rolled her eyes at me bc she didn t get tipped doesn t listen when u ask for sweet potato fries instead of regular	1
the bitch who shot cj is going upstate now he can rip	1
the bitches act like they don t be in the club with they ass all out in too little ass skirts amp shorts giving em yeast infections n shit	1
the bitches are back	1
the bitches behind me are so annoying	1
the blacks in california are typical niggers	0
the boy who shot albino deer	2
the brownies i just made are a sin	2
the browns schedule for the first half of the year is literally retarded easy	1
the chinks really hunting their fooddog shot with arrow in n o east	0
the city used to have hoes now them bitches look sick	1
the clips hang down to the dick that s a automatic shotty from a drum they call tommy guarantee to get you bitches from by me	1
the club don t never get old to some of y all hoes though	1
the corny facade is all apart nick cannon s plan nigga is actually a genius on levels of business and bitches	1
the day my ex told me she was sober when she cheated on me is the same day i eliminated colored skinny jeans from my wardrobe	1
the dean a hoe how she fucked home and his bro	1
the early bird gets the worm but the second mouse gets the cheese	2
the early bird takes a nap before noon	2
the easiest way to have sex with a chick is to smell good make her laugh take her to get food and then fuck her right in the pussy	1
the emoji i use when i m flirting wit bitches gt	1
the ending to that yankee game was so planned i can t even take it	2
the fact that the bruins drafted a yankees fan just goes to show how weak the scouting staff is imo didn t do their homework firechoreli	2
the family of ron o neal needs to sue wu tang for that trash song they released in his name	2
the fourth hokage was a little bitch like nigga can t even take down a bitch ass fox	1
the fuck does a yellow cloud do	1
the fuck mickey d s gave me some cookies in a big mac box	1
the fuckin hoes	1
the fucking royals bitch work	0
the funny thing is the daughter never got kicked out on her one night stand i didn t have the courage to tell her her mom an official hoe	1
the ghetto hoes love feeling a nigga abs ya heard me	1
the ghetto thuged out version of tree of life coming soon	1
the girl skipping school ain t nothing but y o and just made me say in my head bitch u supposed to be in school had to catch myself	1
the gospelbetter wake up and realize that the good lord ain t stop creating pussy when he built yours shawty	1
the guinea fowls are not what they seem	2
the guys at la fitness are such fags	1
the heat will make you wanna put hands on a niggah	1
the hoes aint classy no more more like trashyyy	1
the hoes are for everybody my nigga	1
the hoes be rated e	1
the homie reallly love fat bitches like in love	1
the homiez bitches like my homiez	1
the intensity of my bankhead bounce as i said we know these bitches cuz we be traveling	1
the jig	2
the jigg is up	2
the lady talking about i have to sit in this seat and i have hours to piss like bruh i already tried twice i can t fucking pee bitch	1
the last at bat at yankee stadium thanks for making it a good one captain farewellcaptain	2
the last time your pussy was salmon pink was	1
the left thotwitpic a selfie with a bad bitch	1
the leftist homosexual war on the catholic church kicked into high gear with the infiltration of the priesthood by boy raping fags	0
the lies on this here twitter you niggas wouldn t know grade a pussy even if it slapped you cross the face	1
the lit bitch that s was talkin shit ain t in math class today i really wanted to press my issue	1
the little bitch nervous because he not tweeting anymore	1
the little bitch told me sloppy top was a hoppy that s when she gave me sloppy toppy like the sloppy toppy goddess	1
the majority of you hoes think your shit don t stink	1
the moment when you truly believe ur a fucking pice of trash it s a lovely felling	1
the most beautiful women be havin the most retarded captions on their pics sh t be extra dumb	1
the most broke people have the most to say bitch nigga how can you afford to speak	1
the movie abouttime a hard ass chick flick this nigga goes back in time if he but too quick n fucks the bitch over n over lol	1
the music stop playing and all you hear is fuck you bitch i ll spit on you	1
the nations know who we are but we rather be real niggers amp bad bitches	0
the nerve of people though cant take nobody serious i continuously laugh at you hoes	1
the nerve of this nicca step on my crispy ass shoes wit them dusty ass timbs	1
the nice side of long beach really got hoes lol	1
the only exception with the baby momma is she not stuck on you and ghetto bitch that i will stomp her ass like an african ritual	1
the only part of the awards that i liked was the dykes part of the cypher amp the old skool female mcs	1
the only reason i cheat is to show these bitches what kind of dick my girl be getting	1
the only thing about niccas is they be followers smh be ya self everyone else is taken	1
the only time i screamed was when tyrese tackled that hoe ass bitch thewalkingdead	1
the only time of year i ll bitch about not having cable when hocus pocus comes on fml	1
the people who have historically been called white trash were called that for a reason they re white trash the truth hurts	0
the pilgrims was high as fuck like lets kill a big ass bird and eat it with a billion other things	1
the pilot seen my eyes and said they awfully red i told him i get high as you bitch i m the man	1
the power of christ compels you to pop that pussy	1
the price is wrong bitch	1
the pro isis jihadi prayer from hajj making the rounds now	2
the punishment should fit the crime for instance if you take the last twinkie you should choke on that twinkie twinkie s are sacred	2
the question alonewhat city got the most bitches with gold teeth	1
the reason shelby hates sandwiches is because he is a queer	0
the redskins just begging to lose this game smh	2
the redskins should change their name to the injuns	2
the republican teabaggers hate this but screw em	2
the rich kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties	0
the right for an english person to go about his business is more important than any suspicion of some rouge wog cop	2
